status,size,method,path,user_agent,hour_of_day
404,336,0,0,66,11
404,339,0,1,69,11
404,333,0,0,66,11
404,336,0,1,69,11
304,0,0,0,64,11
404,336,0,1,69,11
304,0,0,0,64,11
404,333,0,1,69,11
304,0,0,0,64,11
404,332,0,0,64,11
404,331,0,0,64,11
404,333,0,0,64,11
404,331,0,0,64,11
404,328,0,0,64,11
200,951,0,1,132,11
200,2592,0,0,129,11
304,0,0,0,54,11
304,0,0,0,54,11
304,0,0,0,54,11
304,0,0,0,54,11
404,324,0,0,54,11
404,337,0,0,54,11
404,336,0,0,54,11
404,338,0,0,54,11
404,336,0,0,54,11
404,333,0,0,54,11
200,2592,0,0,132,11
200,2582,0,1,132,11
200,9307,0,1,132,11
200,1768,0,1,20,11
200,1768,0,1,110,12
304,0,0,1,49,12
304,0,0,1,49,12
304,0,0,1,49,12
404,324,0,1,49,12
304,0,0,1,49,12
206,1,0,1,74,12
404,337,0,1,49,12
206,1,0,0,74,12
404,336,0,1,49,12
404,338,0,1,49,12
206,1,0,1,74,12
404,336,0,1,49,12
206,1,0,0,74,12
304,0,0,1,55,12
404,333,0,1,49,12
304,0,0,1,55,12
304,0,0,1,64,12
206,1,0,1,74,12
304,0,0,1,55,12
304,0,0,1,64,12
304,0,0,1,55,12
404,340,0,1,74,12
404,324,0,1,55,12
304,0,0,0,49,12
304,0,0,0,49,12
304,0,0,0,49,12
304,0,0,0,49,12
404,337,0,1,55,12
304,0,0,1,64,12
404,336,0,1,55,12
404,340,0,1,64,12
404,324,0,0,49,12
404,337,0,1,74,12
404,338,0,1,55,12
404,337,0,1,64,12
404,318,0,0,69,12
304,0,0,0,69,12
404,340,0,0,49,12
404,336,0,1,55,12
404,337,0,0,49,12
304,0,0,0,69,12
404,339,0,1,64,12
304,0,0,0,69,12
404,339,0,0,49,12
304,0,0,0,69,12
404,333,0,1,55,12
404,336,0,0,49,12
404,336,0,1,64,12
404,340,0,0,69,12
404,341,0,0,49,12
206,1,0,0,74,12
404,337,0,0,69,12
404,338,0,0,49,12
404,339,0,0,49,12
404,341,0,1,64,12
404,339,0,0,69,12
404,336,0,0,49,12
404,336,0,0,49,12
404,333,0,0,49,12
404,336,0,0,69,12
404,335,0,0,74,12
404,338,0,1,64,12
404,341,0,0,69,12
404,338,0,0,69,12
404,339,0,1,64,12
404,339,0,0,69,12
404,336,0,0,69,12
404,336,0,1,64,12
404,336,0,0,69,12
200,951,0,1,133,12
304,0,0,0,49,12
404,333,0,0,69,12
304,0,0,0,49,12
404,336,0,1,64,12
200,951,0,1,133,12
404,332,0,0,74,12
304,0,0,0,49,12
304,0,0,0,49,12
404,333,0,1,64,12
404,319,0,0,49,12
404,332,0,0,49,12
404,331,0,0,49,12
200,2576,0,1,133,12
404,333,0,0,49,12
200,2578,0,1,133,12
404,331,0,0,49,12
404,339,0,1,74,12
404,328,0,0,49,12
200,2578,0,1,133,12
200,2582,0,1,133,12
404,319,0,1,66,12
404,336,0,1,74,12
304,0,0,1,66,12
200,2578,0,1,133,12
304,0,0,1,66,12
404,334,0,0,74,12
304,0,0,1,66,12
404,338,0,1,66,12
404,337,0,1,66,12
304,0,0,1,54,12
304,0,0,0,54,12
304,0,0,1,64,12
404,339,0,1,66,12
404,331,0,0,74,12
304,0,0,1,54,12
304,0,0,1,64,12
404,337,0,1,66,12
304,0,0,0,54,12
200,2592,0,0,133,12
404,334,0,1,66,12
304,0,0,1,64,12
304,0,0,1,54,12
304,0,0,1,54,12
404,324,0,1,54,12
200,1073033,0,2,22,12
304,0,0,0,54,13
304,0,0,0,54,13
404,319,0,0,54,13
404,341,0,1,74,13
404,337,0,1,64,13
200,2582,0,1,133,13
200,2592,0,0,133,13
404,337,0,1,54,13
404,336,0,1,64,13
404,332,0,0,54,13
404,338,0,1,64,13
404,338,0,1,74,13
404,336,0,1,54,13
404,336,0,1,64,13
200,2575,0,0,133,13
404,331,0,0,54,13
404,333,0,1,64,13
404,338,0,1,54,13
404,336,0,0,74,13
404,333,0,0,54,13
404,336,0,1,54,13
404,333,0,0,74,13
404,331,0,0,54,13
404,333,0,1,54,13
404,328,0,0,54,13
404,339,0,1,74,13
404,336,0,1,74,13
304,0,0,1,49,13
304,0,0,1,49,13
304,0,0,1,49,13
404,334,0,0,74,13
304,0,0,1,49,13
404,324,0,1,49,13
200,951,0,1,133,13
200,1768,0,1,110,13
404,337,0,1,49,13
200,2575,0,0,133,13
404,336,0,1,49,13
304,0,0,0,54,13
304,0,0,0,54,13
304,0,0,0,54,13
304,0,0,0,54,13
404,331,0,0,74,13
404,319,0,0,54,13
404,332,0,0,54,13
404,338,0,1,49,13
404,331,0,0,54,13
404,333,0,0,54,13
404,331,0,0,54,13
404,328,0,0,54,13
404,336,0,1,49,13
404,333,0,1,49,13
200,1768,0,1,11,13
404,336,0,1,74,13
404,333,0,1,74,13
200,26318005,0,1,90,13
200,2582,0,1,132,13
404,331,0,0,74,13
404,328,0,0,74,13
200,2575,0,0,133,13
304,0,0,1,55,13
304,0,0,1,55,13
304,0,0,1,55,13
304,0,0,1,55,13
404,324,0,1,55,13
404,337,0,1,55,13
404,336,0,1,55,13
404,338,0,1,55,13
404,336,0,1,55,13
404,333,0,1,55,13
304,0,0,0,64,13
304,0,0,1,64,13
304,0,0,0,64,13
304,0,0,1,64,13
304,0,0,0,64,13
404,332,0,0,64,13
200,2575,0,0,132,13
404,335,0,0,64,13
404,332,0,0,64,13
304,0,0,1,64,13
404,337,0,1,64,13
404,340,0,1,64,13
404,337,0,1,64,13
200,951,0,1,133,13
404,331,0,0,64,13
404,334,0,0,64,13
404,331,0,0,64,13
404,336,0,1,64,13
404,339,0,1,64,13
404,336,0,1,64,13
404,333,0,0,64,13
404,336,0,0,64,13
404,333,0,0,64,13
404,338,0,1,64,13
404,341,0,1,64,13
404,338,0,1,64,13
404,331,0,0,64,13
404,334,0,0,64,13
404,331,0,0,64,13
404,336,0,1,64,13
404,339,0,1,64,13
404,336,0,1,64,13
404,328,0,0,64,13
404,331,0,0,64,13
404,328,0,0,64,13
404,333,0,1,64,13
404,336,0,1,64,13
404,333,0,1,64,13
200,2592,0,0,132,13
304,0,0,1,50,13
304,0,0,1,50,13
304,0,0,1,50,13
304,0,0,1,50,13
404,324,0,1,50,13
404,337,0,1,50,13
404,336,0,1,50,13
404,338,0,1,50,13
404,336,0,1,50,14
304,0,0,1,54,14
304,0,0,1,54,14
304,0,0,1,54,14
404,333,0,1,50,14
304,0,0,1,54,14
404,324,0,1,54,14
404,340,0,1,54,14
404,337,0,1,54,14
304,0,0,0,64,14
404,339,0,1,54,14
404,336,0,1,54,14
404,341,0,1,54,14
304,0,0,0,64,14
404,338,0,1,54,14
404,339,0,1,54,14
404,336,0,1,54,14
404,336,0,1,54,14
304,0,0,0,64,14
404,333,0,1,54,14
404,332,0,0,64,14
404,331,0,0,64,14
404,333,0,0,64,14
404,331,0,0,64,14
404,328,0,0,64,14
304,0,0,1,64,14
304,0,0,1,64,14
304,0,0,1,64,14
304,0,0,0,54,14
304,0,0,0,54,14
304,0,0,0,54,14
304,0,0,1,44,14
304,0,0,0,54,14
404,319,0,0,54,14
304,0,0,1,44,14
404,332,0,0,54,14
304,0,0,1,44,14
304,0,0,1,44,14
404,324,0,1,44,14
404,331,0,0,54,14
404,340,0,1,44,14
404,333,0,0,54,14
404,337,0,1,44,14
404,331,0,0,54,14
404,339,0,1,44,14
304,0,0,0,55,14
404,328,0,0,54,14
404,336,0,1,44,14
304,0,0,0,55,14
404,341,0,1,44,14
304,0,0,0,55,14
404,338,0,1,44,14
304,0,0,0,55,14
404,339,0,1,44,14
404,319,0,0,55,14
404,336,0,1,44,14
404,335,0,0,55,14
404,336,0,1,44,14
404,332,0,0,55,14
404,333,0,1,44,14
404,334,0,0,55,14
404,331,0,0,55,14
404,336,0,0,55,14
404,333,0,0,55,14
404,334,0,0,55,14
304,0,0,1,64,14
404,331,0,0,55,14
304,0,0,1,64,14
404,331,0,0,55,14
404,328,0,0,55,14
304,0,0,1,64,14
404,340,0,1,64,14
404,337,0,1,64,14
304,0,0,1,64,14
404,339,0,1,64,14
200,490,0,1,64,14
404,336,0,1,64,14
404,341,0,1,64,14
404,338,0,1,64,14
304,0,0,1,64,14
404,339,0,1,64,14
404,336,0,1,64,14
404,346,0,1,64,14
404,336,0,1,64,14
404,333,0,1,64,14
404,337,0,1,64,14
404,318,0,1,66,14
404,339,0,1,64,14
304,0,0,1,66,14
200,26318005,0,1,90,14
304,0,0,1,66,14
404,336,0,1,64,14
304,0,0,0,64,14
304,0,0,1,66,14
304,0,0,0,64,14
304,0,0,1,66,14
304,0,0,0,64,14
404,338,0,1,64,14
404,332,0,0,64,14
200,2573,0,0,132,14
404,337,0,1,66,14
404,331,0,0,64,14
404,338,0,1,64,14
404,333,0,0,64,14
404,336,0,1,64,14
404,336,0,1,66,14
304,0,0,0,47,14
304,0,0,0,47,14
404,331,0,0,64,14
304,0,0,0,47,14
404,328,0,0,64,14
404,338,0,1,66,14
304,0,0,0,47,14
404,319,0,0,47,14
404,340,0,1,64,14
404,335,0,0,47,14
404,332,0,0,47,14
404,336,0,1,66,14
404,334,0,0,47,14
404,331,0,0,47,14
404,336,0,1,64,15
404,336,0,0,47,15
404,333,0,1,66,15
404,333,0,0,47,15
404,334,0,0,47,15
404,331,0,0,47,15
304,0,0,1,64,15
404,331,0,0,47,15
404,328,0,0,47,15
404,333,0,1,64,15
304,0,0,0,54,15
304,0,0,0,54,15
304,0,0,0,54,15
304,0,0,0,54,15
404,319,0,0,54,15
404,332,0,0,54,15
404,331,0,0,54,15
404,333,0,0,54,15
404,338,0,1,64,15
404,331,0,0,54,15
304,0,0,1,64,15
304,0,0,0,49,15
304,0,0,0,49,15
304,0,0,1,64,15
304,0,0,0,49,15
304,0,0,0,49,15
404,319,0,0,49,15
404,328,0,0,54,15
404,332,0,0,49,15
404,331,0,0,49,15
404,333,0,0,49,15
404,331,0,0,49,15
404,328,0,0,49,15
304,0,0,1,64,15
404,337,0,1,64,15
404,336,0,1,64,15
404,338,0,1,64,15
404,336,0,1,64,15
404,333,0,1,64,15
200,1768,0,1,12,15
404,333,0,1,64,15
304,0,0,0,64,15
304,0,0,0,64,15
304,0,0,0,64,15
304,0,0,0,64,15
304,0,0,0,64,15
404,332,0,0,64,15
304,0,0,0,64,15
404,337,0,0,64,15
404,331,0,0,64,15
404,336,0,0,64,15
404,333,0,0,64,15
404,338,0,0,64,15
404,331,0,0,64,15
404,336,0,0,64,15
404,328,0,0,64,15
404,333,0,0,64,15
304,0,0,0,54,15
304,0,0,0,54,15
304,0,0,0,54,15
304,0,0,0,54,15
404,319,0,0,54,15
404,332,0,0,54,15
404,331,0,0,54,15
404,333,0,0,54,15
404,331,0,0,54,15
404,328,0,0,54,15
200,1768,0,1,14,15
200,1108666,0,2,19,15
200,1768,0,1,11,15
304,0,0,0,40,15
404,335,0,0,40,15
404,332,0,0,40,15
304,0,0,0,40,15
404,334,0,0,40,15
404,335,0,0,40,15
304,0,0,0,40,15
200,1108666,0,2,22,15
200,490,0,1,64,15
304,0,0,1,64,15
206,1,0,1,73,15
404,346,0,1,64,15
200,26318005,0,1,90,15
404,337,0,1,64,15
404,339,0,1,64,15
206,1,0,0,73,15
404,336,0,1,64,15
206,1,0,0,73,15
404,338,0,1,64,15
304,0,0,0,44,15
304,0,0,0,44,15
404,338,0,1,64,15
304,0,0,0,44,15
304,0,0,0,44,15
404,324,0,0,44,15
404,337,0,0,44,15
404,340,0,1,64,15
200,1768,0,1,26,15
404,336,0,0,44,15
404,338,0,0,44,15
404,336,0,1,64,15
304,0,0,0,49,15
304,0,0,0,49,15
404,336,0,0,44,15
200,951,0,1,128,15
304,0,0,0,49,15
304,0,0,0,49,15
404,333,0,0,44,15
404,319,0,0,49,15
304,0,0,1,64,15
404,332,0,0,49,15
404,331,0,0,49,15
404,333,0,0,49,15
404,331,0,0,49,15
404,328,0,0,49,15
404,333,0,1,64,15
404,318,0,1,66,15
404,313,0,0,66,15
200,2578,0,1,132,15
304,0,0,1,66,15
304,0,0,0,66,16
304,0,0,1,66,16
304,0,0,0,66,16
304,0,0,1,66,16
304,0,0,1,66,16
404,340,0,1,66,16
404,337,0,1,66,16
304,0,0,0,66,16
304,0,0,0,66,16
404,335,0,0,66,16
404,332,0,0,66,16
404,339,0,1,66,16
404,336,0,1,66,16
404,334,0,0,66,16
404,331,0,0,66,16
404,341,0,1,66,16
404,338,0,1,66,16
404,336,0,0,66,16
404,333,0,0,66,16
200,951,0,1,132,16
404,339,0,1,66,16
404,336,0,1,66,16
404,318,0,0,66,16
304,0,0,0,66,16
304,0,0,0,54,16
304,0,0,0,54,16
304,0,0,0,66,16
404,334,0,0,66,16
304,0,0,0,54,16
304,0,0,0,66,16
304,0,0,0,54,16
404,319,0,0,54,16
404,337,0,0,66,16
404,335,0,0,54,16
404,331,0,0,66,16
404,332,0,0,54,16
404,336,0,0,66,16
404,334,0,0,54,16
404,331,0,0,54,16
404,338,0,0,66,16
404,336,0,0,54,16
404,336,0,1,66,16
404,336,0,0,66,16
404,333,0,0,54,16
404,334,0,0,54,16
404,333,0,0,66,16
404,331,0,0,54,16
404,331,0,0,54,16
404,333,0,1,66,16
404,328,0,0,54,16
404,331,0,0,66,16
404,328,0,0,66,16
200,85619205,0,0,34,16
304,0,0,1,50,16
304,0,0,1,50,16
304,0,0,1,50,16
404,324,0,1,50,16
304,0,0,1,50,16
404,340,0,1,50,16
404,337,0,1,50,16
404,339,0,1,50,16
404,337,0,1,50,16
404,336,0,1,50,16
404,336,0,1,50,16
404,341,0,1,50,16
404,338,0,1,50,16
404,338,0,1,50,16
404,339,0,1,50,16
404,336,0,1,50,16
404,336,0,1,50,16
404,336,0,1,50,16
404,333,0,1,50,16
404,333,0,1,50,16
200,1768,0,1,4,16
200,1768,0,1,120,16
200,26318005,0,1,90,16
304,0,0,0,62,16
304,0,0,0,62,16
304,0,0,0,62,16
304,0,0,0,62,16
404,337,0,0,62,16
404,336,0,0,62,16
404,338,0,0,62,16
404,313,0,0,66,16
404,313,0,0,66,16
404,336,0,0,62,16
304,0,0,0,66,16
304,0,0,0,66,16
404,333,0,0,62,16
304,0,0,0,66,16
304,0,0,0,66,16
304,0,0,0,66,16
304,0,0,0,66,16
404,335,0,0,66,16
404,335,0,0,66,16
404,332,0,0,66,16
404,332,0,0,66,16
404,334,0,0,66,16
404,334,0,0,66,16
404,331,0,0,66,16
404,331,0,0,66,16
404,336,0,0,66,16
404,336,0,0,66,16
404,333,0,0,66,16
404,333,0,0,66,16
404,334,0,0,66,17
404,331,0,0,66,17
404,334,0,0,66,17
404,318,0,1,66,17
200,490,0,1,64,17
404,331,0,0,66,17
404,331,0,0,66,17
404,328,0,0,66,17
404,313,0,0,66,17
404,331,0,0,66,17
404,313,0,0,66,17
304,0,0,0,66,17
304,0,0,1,66,17
304,0,0,0,66,17
304,0,0,0,66,17
304,0,0,1,64,17
304,0,0,0,66,17
404,328,0,0,66,17
404,332,0,0,66,17
404,331,0,0,66,17
304,0,0,0,66,17
404,333,0,0,66,17
404,331,0,0,66,17
404,328,0,0,66,17
304,0,0,1,66,17
304,0,0,0,66,17
404,346,0,1,64,17
304,0,0,1,66,17
404,318,0,1,66,17
304,0,0,1,66,17
404,337,0,1,66,17
304,0,0,1,66,17
404,337,0,1,64,17
304,0,0,0,66,17
404,318,0,1,66,17
304,0,0,1,66,17
304,0,0,0,66,17
404,313,0,0,66,17
404,332,0,0,66,17
304,0,0,1,66,17
404,339,0,1,64,17
304,0,0,1,66,17
404,336,0,1,66,17
304,0,0,1,66,17
404,331,0,0,66,17
304,0,0,0,66,17
404,340,0,1,66,17
404,338,0,1,66,17
304,0,0,1,66,17
404,336,0,1,64,17
404,333,0,0,66,17
404,337,0,1,66,17
304,0,0,0,66,17
404,336,0,1,66,17
304,0,0,1,66,17
404,331,0,0,66,17
404,338,0,1,64,17
404,339,0,1,66,17
304,0,0,1,66,17
404,333,0,1,66,17
404,336,0,1,66,17
404,340,0,1,66,17
404,328,0,0,66,17
404,338,0,1,64,17
404,341,0,1,66,17
404,337,0,1,66,17
304,0,0,0,66,17
404,338,0,1,66,17
404,340,0,1,64,17
304,0,0,0,66,17
404,339,0,1,66,17
404,335,0,0,66,17
404,336,0,1,66,17
404,336,0,1,64,17
404,332,0,0,66,17
404,336,0,1,66,17
404,339,0,1,66,17
404,333,0,1,66,17
304,0,0,1,64,17
404,336,0,1,66,17
404,334,0,0,66,17
404,331,0,0,66,17
404,333,0,1,64,17
404,341,0,1,66,17
200,1768,0,1,120,17
404,338,0,1,66,17
404,336,0,0,66,17
404,333,0,0,66,17
404,339,0,1,66,17
404,336,0,1,66,17
404,334,0,0,66,17
404,331,0,0,66,17
404,336,0,1,66,17
404,333,0,1,66,17
404,331,0,0,66,17
404,328,0,0,66,17
304,0,0,0,49,17
304,0,0,0,49,17
304,0,0,0,49,17
304,0,0,0,47,17
304,0,0,0,49,17
404,319,0,0,49,17
304,0,0,0,47,17
404,332,0,0,49,17
304,0,0,0,47,17
304,0,0,0,47,17
404,331,0,0,49,17
404,319,0,0,47,17
404,333,0,0,49,17
404,335,0,0,47,17
404,331,0,0,49,17
404,332,0,0,47,17
404,328,0,0,49,17
404,334,0,0,47,17
404,331,0,0,47,17
200,951,0,1,133,17
404,336,0,0,47,17
404,333,0,0,47,17
404,334,0,0,47,17
404,331,0,0,47,18
304,0,0,0,54,18
404,331,0,0,47,18
304,0,0,0,54,18
404,328,0,0,47,18
200,85619205,0,0,34,18
304,0,0,0,54,18
304,0,0,0,54,18
404,319,0,0,54,18
200,2578,0,1,133,18
304,0,0,0,49,18
404,332,0,0,54,18
304,0,0,0,49,18
404,331,0,0,54,18
304,0,0,0,49,18
404,333,0,0,54,18
200,951,0,1,133,18
200,2592,0,0,133,18
200,2578,0,1,133,18
404,331,0,0,54,18
304,0,0,0,49,18
404,319,0,0,49,18
404,328,0,0,54,18
404,335,0,0,49,18
200,2592,0,0,128,18
404,332,0,0,49,18
404,334,0,0,49,18
404,331,0,0,49,18
200,2592,0,0,132,18
404,336,0,0,49,18
404,333,0,0,49,18
200,2582,0,1,133,18
404,334,0,0,49,18
404,331,0,0,49,18
404,331,0,0,49,18
200,490,0,0,54,18
200,2592,0,0,132,18
304,0,0,0,54,18
404,328,0,0,49,18
200,2592,0,0,132,18
404,346,0,0,54,18
404,324,0,0,54,18
404,345,0,0,54,18
404,339,0,0,54,18
404,338,0,0,54,18
404,337,0,0,54,18
200,2582,0,1,133,18
404,337,0,0,54,18
404,338,0,0,54,18
404,337,0,0,54,18
404,336,0,0,54,18
404,336,0,0,54,18
304,0,0,0,54,18
304,0,0,0,54,18
404,336,0,0,54,18
404,336,0,0,54,18
304,0,0,1,49,18
404,333,0,0,54,18
304,0,0,1,49,18
404,333,0,0,54,18
304,0,0,1,49,18
304,0,0,1,49,18
404,324,0,1,49,18
200,2576,0,1,133,18
404,337,0,1,49,18
404,336,0,1,49,18
404,338,0,1,49,18
304,0,0,0,64,18
404,336,0,1,49,18
304,0,0,0,64,18
404,333,0,1,49,18
304,0,0,0,64,18
404,335,0,0,64,18
404,332,0,0,64,18
200,26318005,0,1,90,18
200,1768,0,1,26,18
404,332,0,0,64,18
404,334,0,0,64,18
404,331,0,0,64,18
404,331,0,0,64,18
404,336,0,0,64,18
404,333,0,0,64,18
404,333,0,0,64,18
404,334,0,0,64,18
200,1074306,0,2,112,18
404,331,0,0,64,18
404,331,0,0,64,18
404,331,0,0,64,18
404,328,0,0,64,18
404,328,0,0,64,18
200,2578,0,1,133,18
200,2592,0,0,133,18
200,490,0,1,64,18
304,0,0,1,64,18
404,346,0,1,64,18
404,345,0,1,64,18
404,339,0,1,64,18
404,338,0,1,64,18
404,338,0,1,64,18
404,337,0,1,64,18
404,340,0,1,64,18
404,339,0,1,64,18
304,0,0,1,64,18
304,0,0,1,64,18
200,17668900,0,1,18,18
200,2592,0,0,133,18
304,0,0,0,49,18
304,0,0,0,49,18
304,0,0,0,49,18
304,0,0,0,54,18
304,0,0,0,49,18
404,319,0,0,49,18
404,332,0,0,49,18
304,0,0,0,54,18
404,331,0,0,49,18
404,333,0,0,49,18
304,0,0,0,54,18
404,331,0,0,49,18
404,328,0,0,49,18
304,0,0,0,54,18
404,319,0,0,54,18
404,332,0,0,54,18
404,331,0,0,54,18
404,333,0,0,54,18
404,331,0,0,54,19
404,328,0,0,54,19
200,951,0,1,132,19
304,0,0,1,49,19
304,0,0,1,49,19
304,0,0,1,49,19
304,0,0,1,49,19
404,325,0,1,49,19
404,338,0,1,49,19
200,2592,0,0,132,19
404,337,0,1,49,19
200,2573,0,0,132,19
404,339,0,1,49,19
404,337,0,1,49,19
404,334,0,1,49,19
304,0,0,1,50,19
304,0,0,1,50,19
304,0,0,1,50,19
304,0,0,1,50,19
404,324,0,1,50,19
404,340,0,1,50,19
404,337,0,1,50,19
404,339,0,1,50,19
404,336,0,1,50,19
404,341,0,1,50,19
404,338,0,1,50,19
404,339,0,1,50,19
404,336,0,1,50,19
404,336,0,1,50,19
200,26318005,0,1,90,19
404,333,0,1,50,19
200,2592,0,0,132,19
304,0,0,1,50,19
304,0,0,1,50,19
304,0,0,1,50,19
304,0,0,1,50,19
404,324,0,1,50,19
404,340,0,1,50,19
404,337,0,1,50,19
404,339,0,1,50,19
404,336,0,1,50,19
404,341,0,1,50,19
404,338,0,1,50,19
404,339,0,1,50,19
404,336,0,1,50,19
404,336,0,1,50,19
404,333,0,1,50,19
404,318,0,1,66,19
304,0,0,1,66,19
304,0,0,1,66,19
304,0,0,1,66,19
304,0,0,1,66,19
404,337,0,1,66,19
404,336,0,1,66,19
404,338,0,1,66,19
404,336,0,1,66,19
404,333,0,1,66,19
200,17600009,0,1,14,19
404,318,0,0,66,19
304,0,0,0,66,19
304,0,0,0,66,19
304,0,0,0,66,19
304,0,0,1,109,19
404,337,0,0,66,19
304,0,0,0,64,19
404,336,0,0,66,19
304,0,0,1,64,19
404,338,0,0,66,19
304,0,0,0,64,19
404,336,0,0,66,19
304,0,0,1,64,19
304,0,0,1,40,19
304,0,0,0,64,19
404,333,0,0,66,19
404,337,0,1,40,19
404,332,0,0,64,19
404,332,0,0,64,19
404,340,0,1,40,19
404,335,0,0,64,19
304,0,0,1,40,19
304,0,0,1,64,19
404,337,0,1,64,19
404,339,0,1,40,19
404,337,0,1,64,19
404,340,0,1,40,19
200,2576,0,1,132,19
404,340,0,1,64,19
304,0,0,1,40,19
404,331,0,0,64,19
404,331,0,0,64,19
404,334,0,0,64,19
404,336,0,1,64,19
304,0,0,0,49,19
404,336,0,1,64,19
304,0,0,0,49,19
304,0,0,0,49,19
304,0,0,0,49,19
404,339,0,1,64,19
404,319,0,0,49,19
404,332,0,0,49,19
200,2582,0,1,133,19
404,331,0,0,49,19
304,0,0,0,64,19
404,333,0,0,49,19
304,0,0,0,64,19
404,333,0,0,64,19
404,331,0,0,49,19
404,328,0,0,49,19
304,0,0,0,64,19
304,0,0,0,55,19
404,333,0,0,64,19
304,0,0,0,55,19
404,340,0,0,64,19
404,336,0,0,64,19
304,0,0,0,55,19
404,337,0,0,64,19
404,338,0,1,64,19
304,0,0,0,55,19
404,324,0,0,55,19
404,337,0,0,64,19
404,338,0,1,64,20
404,339,0,0,64,20
404,337,0,0,55,20
404,341,0,1,64,20
404,331,0,0,64,20
404,336,0,0,64,20
404,336,0,0,55,20
404,331,0,0,64,20
404,336,0,0,64,20
404,338,0,0,55,20
304,0,0,1,54,20
304,0,0,1,54,20
304,0,0,1,54,20
404,334,0,0,64,20
304,0,0,1,54,20
404,341,0,0,64,20
304,0,0,1,40,20
404,324,0,1,54,20
404,336,0,0,55,20
404,340,0,1,54,20
404,337,0,1,54,20
404,336,0,1,64,20
404,339,0,1,54,20
404,338,0,0,64,20
404,336,0,1,54,20
404,333,0,0,55,20
404,336,0,1,64,20
404,341,0,1,54,20
404,338,0,1,54,20
304,0,0,0,54,20
404,339,0,1,54,20
404,337,0,1,40,20
404,336,0,1,54,20
404,338,0,0,64,20
304,0,0,0,64,20
404,339,0,1,64,20
404,336,0,1,54,20
304,0,0,0,54,20
404,333,0,1,54,20
404,318,0,0,66,20
404,340,0,1,40,20
404,339,0,0,64,20
304,0,0,1,64,20
404,328,0,0,64,20
304,0,0,0,54,20
304,0,0,1,40,20
304,0,0,0,66,20
304,0,0,0,64,20
404,336,0,0,64,20
304,0,0,0,54,20
404,328,0,0,64,20
404,319,0,0,54,20
304,0,0,0,66,20
304,0,0,1,64,20
404,336,0,0,64,20
404,331,0,0,64,20
404,332,0,0,54,20
304,0,0,0,66,20
304,0,0,0,64,20
404,339,0,1,40,20
404,333,0,1,64,20
404,336,0,0,64,20
404,331,0,0,54,20
404,337,0,0,66,20
404,332,0,0,64,20
404,333,0,1,64,20
404,333,0,0,54,20
404,333,0,0,64,20
404,336,0,0,66,20
304,0,0,1,64,20
404,340,0,1,40,20
404,336,0,1,64,20
404,331,0,0,54,20
404,333,0,0,64,20
404,338,0,0,66,20
304,0,0,1,40,20
404,337,0,1,64,20
404,328,0,0,54,20
404,336,0,0,66,20
404,331,0,0,64,20
404,333,0,0,66,20
200,1768,0,1,14,20
404,336,0,1,64,20
404,333,0,0,64,20
404,338,0,1,64,20
404,331,0,0,64,20
404,313,0,0,66,20
304,0,0,0,66,20
304,0,0,0,66,20
304,0,0,0,66,20
304,0,0,0,66,20
404,336,0,1,64,20
404,332,0,0,66,20
404,331,0,0,66,20
404,333,0,0,66,20
404,331,0,0,66,20
404,328,0,0,66,20
404,328,0,0,64,20
304,0,0,1,55,20
304,0,0,1,55,20
304,0,0,1,40,20
404,333,0,1,64,20
304,0,0,1,55,20
304,0,0,1,55,20
404,324,0,1,55,20
404,337,0,1,40,20
404,337,0,1,55,20
404,340,0,1,40,20
404,336,0,1,55,20
404,338,0,1,55,20
304,0,0,1,40,20
404,336,0,1,55,20
404,333,0,1,55,20
404,339,0,1,40,20
304,0,0,1,49,20
404,340,0,1,40,20
304,0,0,1,49,20
304,0,0,1,40,20
304,0,0,1,49,20
304,0,0,1,49,20
404,324,0,1,49,20
404,337,0,1,49,20
404,336,0,1,49,20
200,2592,0,0,132,21
404,338,0,1,49,21
404,336,0,1,49,21
404,333,0,1,49,21
304,0,0,1,66,21
304,0,0,1,66,21
304,0,0,1,66,21
304,0,0,0,66,21
304,0,0,1,66,21
304,0,0,1,66,21
304,0,0,1,66,21
304,0,0,1,40,21
200,26318005,0,1,90,21
304,0,0,0,66,21
304,0,0,1,66,21
404,337,0,1,40,21
304,0,0,1,66,21
404,340,0,1,40,21
304,0,0,1,66,21
304,0,0,1,40,21
304,0,0,0,66,21
304,0,0,1,64,21
404,339,0,1,40,21
404,340,0,1,40,21
200,2578,0,1,132,21
304,0,0,1,40,21
304,0,0,0,54,21
304,0,0,0,54,21
304,0,0,0,54,21
304,0,0,0,54,21
404,319,0,0,54,21
404,332,0,0,54,21
404,331,0,0,54,21
404,333,0,0,54,21
404,331,0,0,54,21
404,328,0,0,54,21
200,26326154,0,1,12,21
404,337,0,1,64,21
200,2578,0,1,132,21
200,1768,0,1,14,21
404,313,0,0,66,21
304,0,0,0,66,21
304,0,0,0,66,21
200,1768,0,1,112,21
304,0,0,0,66,21
404,335,0,0,66,21
404,318,0,1,66,21
404,332,0,0,66,21
304,0,0,1,66,21
304,0,0,1,66,21
404,334,0,0,66,21
304,0,0,1,40,21
404,331,0,0,66,21
304,0,0,1,66,21
404,336,0,0,66,21
304,0,0,1,66,21
404,337,0,1,40,21
404,333,0,0,66,21
404,340,0,1,40,21
404,334,0,0,66,21
404,313,0,0,66,21
304,0,0,1,40,21
404,331,0,0,66,21
